,Course Name,Major
569,"Implementation of generic operations. Streams and iterators. Implementation techniques for supporting functional, object-oriented, and constraint-based programming in the Scheme programming language. Together with 9D, 47A constitutes an abbreviated, self-paced version of 61A for students who have already taken a course equivalent to 61B.",Computer Science
570,Completion of Work in Computer Science 61A:,Computer Science
571,Read More [+],Computer Science
572,Rules & Requirements,Computer Science
573,Prerequisites:,Computer Science
574,"COMPCSI 61B,",Computer Science
575,COMPSCI 9D,Computer Science
576,", and consent of instructor",Computer Science
577,Credit Restrictions:,Computer Science
578,Students will receive no credit for 47A after taking 61A.,Computer Science
579,Hours & Format,Computer Science
580,Fall and/or spring:,Computer Science
581,15 weeks - 0 hours of self-paced per week,Computer Science
582,Additional Details,Computer Science
583,Subject/Course Level:,Computer Science
584,Computer Science/Undergraduate,Computer Science
585,Grading/Final exam status:,Computer Science
586,Letter grade. Final exam required.,Computer Science
587,Instructor:,Computer Science
588,Garcia,Computer Science
589,Completion of Work in Computer Science 61A:,Computer Science
590,Read Less [-],Computer Science
591,COMPSCI 47B,Computer Science
592,1 Unit,Computer Science
593,Offered through: Electrical Engin and Computer Sci,Computer Science
594,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Computer Science
595,"Iterators. Hashing, applied to strings and multi-dimensional structures. Heaps. Storage management. Design and implementation of a program containing hundreds of lines of code. Students who have completed a portion of the subject matter of",Computer Science
596,COMPSCI 61B,Computer Science
597,"may, with consent of instructor, complete",Computer Science
598,COMPSCI 61B,Computer Science
599,in this self-paced course. Please note that students in the College of Engineering are,Computer Science
600,required to receive additional permission from the College as well as the EECS department for the course to count in place of,Computer Science
601,COMPSCI 61B,Computer Science
602,.,Computer Science
603,Completion of Work in Computer Science 61B:,Computer Science
604,Read More [+],Computer Science
605,Rules & Requirements,Computer Science
606,Prerequisites:,Computer Science
607,"A course in data structures,",Computer Science
608,COMPSCI 9G,Computer Science
609,", and consent of instructor",Computer Science
610,Credit Restrictions:,Computer Science
611,Students will receive no credit for 47B after taking 61B.,Computer Science
612,Hours & Format,Computer Science
613,Fall and/or spring:,Computer Science
614,15 weeks - 0 hours of self-paced per week,Computer Science
615,Additional Details,Computer Science
616,Subject/Course Level:,Computer Science
617,Computer Science/Undergraduate,Computer Science
618,Grading/Final exam status:,Computer Science
619,Letter grade. Final exam required.,Computer Science
620,Instructor:,Computer Science
621,Garcia,Computer Science
622,Completion of Work in Computer Science 61B:,Computer Science
623,Read Less [-],Computer Science
624,COMPSCI 47C,Computer Science
625,1 Unit,Computer Science
626,Offered through: Electrical Engin and Computer Sci,Computer Science
627,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Computer Science
628,"MIPS instruction set simulation. The assembly and linking process. Caches and virtual memory. Pipelined computer organization. Students with sufficient partial credit in 61C may, with consent of instructor, complete the credit in this self-paced course.",Computer Science
629,Completion of Work in Computer Science 61C:,Computer Science
630,Read More [+],Computer Science
631,Rules & Requirements,Computer Science
632,Prerequisites:,Computer Science
633,"Experience with assembly language including writing an interrupt handler,",Computer Science
634,COMPSCI 9C,Computer Science
635,", and consent of instructor",Computer Science
636,Credit Restrictions:,Computer Science
637,Students will receive no credit for,Computer Science
638,COMPSCI 47C,Computer Science
639,after completing,Computer Science
640,COMPSCI 61C,Computer Science
641,", or",Computer Science
642,COMPSCI 61CL,Computer Science
643,.,Computer Science
644,Hours & Format,Computer Science
645,Fall and/or spring:,Computer Science
646,15 weeks - 0 hours of self-paced per week,Computer Science
647,Additional Details,Computer Science
648,Subject/Course Level:,Computer Science
649,Computer Science/Undergraduate,Computer Science
650,Grading/Final exam status:,Computer Science
651,Letter grade. Final exam required.,Computer Science
652,Instructor:,Computer Science
653,Garcia,Computer Science
654,Completion of Work in Computer Science 61C:,Computer Science
655,Read Less [-],Computer Science
656,COMPSCI 61A,Computer Science
657,4 Units,Computer Science
658,Offered through: Electrical Engin and Computer Sci,Computer Science
659,"Terms offered: Fall 2020, Summer 2020 8 Week Session, Spring 2020",Computer Science
660,"An introduction to programming and computer science focused on abstraction techniques as means to manage program complexity. Techniques include procedural abstraction; control abstraction using recursion, higher-order functions, generators, and streams; data abstraction using interfaces, objects, classes, and generic operators; and language abstraction using interpreters",Computer Science
661,"and macros. The course exposes students to programming paradigms, including functional, object-oriented, and declarative approaches. It includes an introduction to asymptotic analysis of algorithms. There are several significant programming projects.",Computer Science
662,The Structure and Interpretation of Computer Programs:,Computer Science
663,Read More [+],Computer Science
664,Rules & Requirements,Computer Science
665,Prerequisites:,Computer Science
666,MATH 1A,Computer Science
667,(may be taken concurrently); programming experience equivalent to that gained from a score of 3 or above on the Advanced Placement Computer Science A exam,Computer Science
668,Credit Restrictions:,Computer Science
669,Students will receive no credit for Computer Science 61A after completing Computer Science 47A or Computer Science 61AS. A deficient grade in Computer Science 61AS may be removed by taking Computer Science 61A.,Computer Science
670,Hours & Format,Computer Science
671,Fall and/or spring:,Computer Science
672,"15 weeks - 3 hours of lecture, 1.5 hours of discussion, and 1.5 hours of laboratory per week",Computer Science
673,Summer:,Computer Science
674,"8 weeks - 6 hours of lecture, 3 hours of discussion, and 3 hours of laboratory per week",Computer Science
675,Additional Details,Computer Science
676,Subject/Course Level:,Computer Science
677,Computer Science/Undergraduate,Computer Science
678,Grading/Final exam status:,Computer Science
679,Letter grade. Final exam required.,Computer Science
680,Instructors:,Computer Science
681,"Garcia, Hilfinger",Computer Science
682,The Structure and Interpretation of Computer Programs:,Computer Science
683,Read Less [-],Computer Science
684,COMPSCI 61B,Computer Science
685,4 Units,Computer Science
686,Offered through: Electrical Engin and Computer Sci,Computer Science
687,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Computer Science
688,"Fundamental dynamic data structures, including linear lists, queues, trees, and other linked structures; arrays strings, and hash tables. Storage management. Elementary principles of software engineering. Abstract data types. Algorithms for sorting and searching. Introduction to the Java programming language.",Computer Science
689,Data Structures:,Computer Science
690,Read More [+],Computer Science
691,Rules & Requirements,Computer Science
692,Prerequisites:,Computer Science
693,COMPSCI 61A,Computer Science
694,",",Computer Science
695,COMPSCI 88,Computer Science
696,", or",Computer Science
697,ENGIN 7,Computer Science
698,Credit Restrictions:,Computer Science
699,Students will receive no credit for,Computer Science
700,COMPSCI 61B,Computer Science
701,after completing,Computer Science
702,COMPSCI 61BL,Computer Science
703,", or",Computer Science
704,COMPSCI 47B,Computer Science
