,Course Name,Major
236,"An introduction to key design principles and techniques for visualizing data. Covers design practices, data and image models, visual perception, interaction principles, visualization tools, and applications. Introduces programming of web-based interactive visualizations.",Computer Science
237,Course Website,Computer Science
238,COMPSCI 175,Computer Science
239,2020 Spring,Computer Science
240,Steven Gortler,Computer Science
241,"Tuesday, Thursday",Computer Science
242,12:00pm to 01:15pm,Computer Science
243,"This course covers the fundamentals of 3D computer graphics using a modern shader-based version of OpenGL. Main topics include: geometric coordinate systems and transformations, keyframe animation and interpolation, camera simulation, triangle rasterization, material simulation, texture mapping, image sampling and color theory. The course also touches on ray tracing, geometric modeling and simulation-based animation.",Computer Science
244,Course Website,Computer Science
245,COMPSCI 179,Computer Science
246,2020 Spring,Computer Science
247,"Elena Glassman, Phoebe Lin",Computer Science
248,"Monday, Wednesday",Computer Science
249,10:30am to 11:45am,Computer Science
250,"The course covers skills and techniques necessary to design innovative interactive products that are useful, usable and that address important needs of people other than yourself. You will learn how to uncover needs that your customers cannot even articulate. You will also learn a range of design principles, effective creativity-related practices, and techniques for rapidly creating and evaluating product prototypes. You will also have several opportunities to formally communicate your design ideas to a variety of audiences. You will complete two large team-based design projects.",Computer Science
251,Course Website,Computer Science
252,COMPSCI 181,Computer Science
253,2020 Spring,Computer Science
254,Finale Doshi-Velez,Computer Science
255,"Monday, Wednesday",Computer Science
256,09:00am to 10:15am,Computer Science
257,"Introduction to machine learning, providing a probabilistic view on artificial intelligence and reasoning under uncertainty. Topics include: supervised learning, ensemble methods and boosting, neural networks, support vector machines, kernel methods, clustering and unsupervised learning, maximum likelihood, graphical models, hidden Markov models, inference methods, and computational learning theory. Students should feel comfortable with multivariate calculus, linear algebra, probability theory, and complexity theory. Students will be required to produce non-trivial programs in Python.",Computer Science
258,Course Website,Computer Science
259,COMPSCI 183,Computer Science
260,2020 Spring,Computer Science
261,Yaron Singer,Computer Science
262,Thursday,Computer Science
263,03:00pm to 05:45pm,Computer Science
264,"The course provides an extensive account of the fundamental ideas underlying machine learning and the basic algorithms used in practice. The course first formalizes basic concepts used to establish the theory and language of machine learning. These concepts include PAC learnability, sample complexity, and the VC dimension. The course then covers the concepts of convexity, regularization, and stability as well as important algorithmic paradigms including stochastic gradient descent, boosting, support vector machines, kernel methods, feature selection, and neural networks.",Computer Science
265,Course Website,Computer Science
266,COMPSCI 189,Computer Science
267,2020 Spring,Computer Science
268,Radhika Nagpal,Computer Science
269,Friday,Computer Science
270,09:00am to 11:45am,Computer Science
271,"Building autonomous robotic systems requires understanding how to make robots that observe, reason, and act.  Each component uses many engineering principles: how to fuse, multiple, noisy sensors; how to balance short-term versus long-term goals; how to control one’s actions and how to coordinate with others. This year theme will be ""Robots Roam the Halls"", where we will focus on kinect-based robots that move in the SEAS buildings, to do applications like navigating, map building, and interacting with people. The class format will have a mixed lecture and lab format, and have a final project component.",Computer Science
272,Course Website,Computer Science
273,COMPSCI 205,Computer Science
274,2020 Spring,Computer Science
275,David Sondak,Computer Science
276,"Tuesday, Thursday",Computer Science
277,01:30pm to 02:45pm,Computer Science
278,"Computational science has become a third partner, together with theory and experimentation, in advancing scientific knowledge and practice, and an essential tool for product and process development and manufacturing in industry. Big data science adds the ‘fourth pillar’ to scientific advancements, providing the methods and algorithms to extract knowledge or insights from data. The course is a journey into the foundations of Parallel Computing at the intersection of large-scale computational science and big data analytics. Many science communities are combining high performance computing and high-end data analysis platforms and methods in workflows that orchestrate large-scale simulations or incorporate them into the stages of large-scale analysis pipelines for data generated by simulations, experiments, or observations. This is an applications course highlighting the use of modern computing platforms in solving computational and data science problems, enabling simulation, modeling and real-time analysis of complex natural and social phenomena at unprecedented scales. The class emphasizes on making effective use of the diverse landscape of programming models, platforms, open-source tools, computing architectures and cloud services for high performance computing and high-end data analytics.",Computer Science
279,Course Website,Computer Science
280,COMPSCI 207,Computer Science
281,2019 Fall,Computer Science
282,David Sondak,Computer Science
283,"Tuesday, Thursday",Computer Science
284,12:00pm to 01:15pm,Computer Science
285,"This is a project-based course emphasizing designing, building, testing, maintaining and modifying software for scientific computing. Students will work in groups on a number of projects, ranging from small data-transformation utilities to large-scale systems. Students will learn to use a variety of tools and languages, as well as various techniques for organizing teams. Most important, students will learn to fit tools and approaches to the problem being solved.",Computer Science
286,Course Website,Computer Science
287,COMPSCI 223,Computer Science
288,2019 Fall,Computer Science
289,Michael Mitzenmacher,Computer Science
290,"Tuesday, Thursday",Computer Science
291,10:30am to 11:45am,Computer Science
292,Probabilistic techniques and tools for the design and analysis of algorithms. Designed for all first-year graduate students in all areas.,Computer Science
293,Course Website,Computer Science
294,COMPSCI 226R,Computer Science
295,2020 Spring,Computer Science
296,Cynthia Dwork,Computer Science
297,"Monday, Wednesday",Computer Science
298,09:00am to 10:15am,Computer Science
299,Topics from the literature on theoretical computer science addressing technical problems of societal concern. Focus for 2019-2020: Algorithmic Fairness and Statistical Validity in Adaptive (Exploratory) Data Analysis.,Computer Science
300,Course Website,Computer Science
301,COMPSCI 227,Computer Science
302,2020 Spring,Computer Science
303,Boaz Barak,Computer Science
304,"Tuesday, Thursday",Computer Science
305,12:00pm to 01:15pm,Computer Science
306,"Cryptography is as old as human communication itself, but has undergone a revolution in the last few decades. It is now about much more than ""secret writing"" and includes seemingly paradoxical notions such as communicating securely without a shared secret, and computing on encrypted data. In this challenging but rewarding course we will start from the basics of private and public key cryptography and go all the way up to advanced notions such as fully homomorphic encryption and software obfuscation. This is a proof-based course that will be best appreciated by mathematically mature students.",Computer Science
307,Course Website,Computer Science
308,COMPSCI 228,Computer Science
309,2020 Spring,Computer Science
310,Leslie Valiant,Computer Science
311,"Tuesday, Thursday",Computer Science
312,01:30pm to 02:45pm,Computer Science
313,"Possibilities of and limitations to performing learning by a computational process. Computationally feasible generalization and its limits. Topics include computational models of learning, polynomial time learnability, learning from examples and from queries to oracles. Applications to Boolean functions, languages and geometric functions. Darwinian evolution as learning.",Computer Science
314,Course Website,Computer Science
315,COMPSCI 229R,Computer Science
316,2020 Spring,Computer Science
317,Madhu Sudan,Computer Science
318,"Monday, Wednesday",Computer Science
319,03:00pm to 04:15pm,Computer Science
320,"Introduces essential elements the theory of error-correcting codes. Focuses on the basic results in the area, taught from first principles. Special focus will be given on results of asymptotic or algorithmic significance. Principal topics include    1. Construction and existence results for error-correcting codes;    2. Limitations on the combinatorial performance of error-correcting codes;    3.  Decoding algorithms    4. Applications to other areas of mathematics and computer science. Lecture notes for this course from previous offerings give further details on the material covered. These may be found at",Computer Science
